1912.675 2803.264
1913.684 2800.156
1915.543 402.771
1916.244 2881.569
1916.559 2854.059
1916.741 2852.506
1917.359 2791.054
1917.424 2777.188
1917.451 2790.61
1917.61 2777.742
1917.634 2790.166
1917.822 2791.607
1917.982 1082.282
1918.093 2788.612
1918.181 2880.456
1918.285 2792.494
1919.231 2851.281
1919.384 2788.055
1919.599 2897.646
1920.125 2788.941
1921.233 2789.16
1921.583 2779.509
1922.391 2060.282
1922.434 2789.491
1922.781 2778.398
1924.189 2789.931
1924.645 2787.157
1924.832 2788.488
1925.29 2786.712
1925.325 2851.269
1925.46 2779.169
1925.475 2786.933
1926.212 2785.712
1926.478 2780.276
1926.569 2779.61
1926.582 2786.488
1926.954 2787.374
1927.311 2781.162
1927.508 2787.484
1927.585 2779.941
1928.061 2787.039
1928.648 2851.041
1928.917 2847.38
1929.805 2781.933
1929.816 2787.701
1929.988 2781.378
1930.184 2787.146
1930.267 2782.154
1930.635 2781.488
1930.646 2787.256
1930.726 2922.249
1930.741 2788.698
1930.821 2782.264
1930.998 2919.808
1931.28 2781.043
1931.296 2788.919
1931.672 2839.388
1931.745 2782.595
1932.299 2782.705
1933.408 2783.147
1934.707 2786.583
1935.179 2933.222
1935.737 2840.822
1935.845 2943.647
1936.908 2779.146
1937.283 2781.808
1937.738 2778.257
1938.384 2778.478
1938.776 2931.44
1939.201 2771.488
1939.239 2885.295
1939.367 2950.518
1939.577 2774.482
1939.698 2930.884
1940.494 2771.375
1940.791 2876.197
1941.059 2777.031
1941.255 2877.416
1941.304 2053.146
1941.463 2842.031
1941.893 2873.199
1941.896 2874.863
1941.916 2931.989
1942.542 2874.529
1943.22 2843.359
1943.395 2886.064
1943.93 2876.301
1944.041 2885.84
1944.128 2882.734
1944.498 2883.288
1944.59 2883.177
1944.605 2843.8
1944.86 2879.516
1945.303 2775.913
1946.224 2963.593
1948.115 2844.347
1948.276 2879.621
1948.636 2780.566
1949.133 2846.009
1949.167 2768.585
1949.532 2152.85
1949.772 2889.49
1949.807 2765.7
1949.838 2970.463
1949.99 2764.59
1949.99 2764.701
1950.067 2898.585
1950.07 2899.916
1950.265 2763.591
1950.336 2894.591
1950.426 2845.896
1950.435 2897.919
1950.447 2904.13
1950.522 2895.256
1950.614 2895.145
1950.632 2904.019
1950.713 2898.362
1951.069 2891.706
1951.075 2894.812
1951.179 2900.69
1951.269 2899.47
1951.44 2892.37
1951.443 2846.892
1951.722 2895.254
1951.732 2900.356
1951.81 2892.813
1951.993 2891.926
1951.993 2892.037
1952.276 2895.031
1952.526 2975.672
1953.498 2906.454
1953.684 2906.897
1954.33 2906.674
1954.605 2905.786
1955.439 2907.337
1955.598 2846.884
1955.693 2848.326
1955.813 2909.555
1956.313 2834.903
1956.534 2900.569
1956.627 2901.123
1956.709 2848.656
1956.922 2910.218
1957.076 2847.436
1957.326 2833.792
1957.353 2847.324
1957.723 2847.656
1957.724 2848.211
1958.002 2848.654
1958.261 2839.891
1958.266 2842.109
1958.445 2839.446
1958.465 2849.651
1958.649 2849.318
1958.792 2828.021
1958.912 2842.219
1958.98 2829.795
1959.087 2837.227
1959.087 2837.338
1959.251 2826.356
1959.275 2839.001
1959.389 2850.204
1959.397 2759.802
1959.434 2825.579
1959.463 2840.665
1959.617 2825.024
1959.638 2835.451
1959.713 2827.021
1960.264 2825.134
1960.647 2832.343
1960.656 2836.669
1961.002 2824.8
1961.206 2834.671
1961.446 2863.178
1961.543 2818.143
1961.696 2849.645
1961.705 2759.686
1961.726 2817.477
1961.89 2759.686
1962.275 2815.147
1962.28 2817.809
1962.377 2819.916
1962.434 2849.311
1962.636 2857.962
1962.927 2817.808
1963.081 2849.531
1963.948 2868.165
1964.32 2822.353
1964.507 2917.857
1964.836 2850.083
1965.34 4714.143
1966.609 2812.587
1966.703 2813.031
1966.776 2850.744
1966.793 2812.254
1967.069 2811.366
1967.257 2813.03
1967.623 2811.809
1967.888 2852.517
1968.057 2797.388
1968.078 2807.926
1968.453 2811.252
1968.541 2808.701
1968.637 2810.697
1968.816 2807.702
1968.82 2810.143
1968.826 2907.533
1968.995 2852.182
1968.999 2807.258
1969.087 2804.596
1969.178 2804.152
1969.274 2806.259
1969.32 2877.028
1969.362 2803.708
1969.363 2851.627
1969.415 2830.773
1969.463 2808.034
1969.637 2802.598
1969.642 2805.149
1969.735 2853.179
1969.916 2803.929
1970.344 2833.766
1970.375 2802.375
1970.778 2914.517
1970.844 2853.509
1971.125 2193.628
1971.306 2853.73
1972.588 2800.929
1972.862 2799.708
1973.154 2759.775
1973.401 2886.56
1973.605 2801.814
1974.26 2759.107
1974.353 2854.057
1975.376 2904.969
1976.557 2800.588
1976.85 2903.524
1977.216 2854.384
1977.957 2902.967
1977.999 2829.758
1978.418 2855.38
1978.584 1805.271
1979.227 2796.922
1979.323 2798.919
1979.433 2855.046
1979.69 2797.698
1979.878 2799.029
1979.895 2855.267
1979.896 2855.932
1980.543 2856.153
1980.612 2796.92
1980.759 2824.872
1980.819 2855.598
1981.651 2856.483
1983.33 2817.879
1984.134 2804.123
1984.41 2850.932
1986.743 2815.986
1987.44 2794.688
1987.758 2910.38
1989.76 2895.845
1990.579 2794.904
1990.879 2806.55
1991.631 2861.123
1993.371 2758.848
1993.954 2868.439
1994.282 2894.949
1994.782 2867.106
1996.617 2908.366
1998.042 2834.378
1998.232 2979.465
1998.524 2892.5
1998.769 2876.083
1999.094 2758.504
1999.526 2790.671
2000.231 2820.952
2001.186 2789.891
2001.217 2758.389
2001.657 2889.388
2001.843 2890.054
2002.662 2883.618
2002.757 2790.554
2003.858 2834.366
2004.42 2885.612
2004.496 2830.15
2004.585 2875.85
2006.267 2791.434
2006.723 2835.803
2006.73 2792.321
2007.098 2791.544
2007.276 2835.469
2007.286 2793.318
2007.433 2821.049
2007.551 2834.47
2007.747 2887.491
2007.922 2835.246
2008.117 2793.427
2008.191 2831.252
2008.374 2830.364
2008.396 2793.981
2009.206 2830.695
2009.41 2840.678
2009.595 2841.121
2009.868 2839.013
2010.036 2830.25
2010.239 2839.567
2010.247 2796.529
2010.326 2884.713
2010.337 2842.562
2010.403 2829.362
2010.451 2901.24
2010.612 2841.674
2010.794 2840.564
2011.094 2757.261
2011.435 2884.822
2011.536 2842.005
2012.671 2808.615
2012.836 2798.41
2013.209 2847.992
2013.811 2825.14
2013.95 2849.321
2014.228 2849.764
2014.228 2849.875
2014.692 2850.651
2014.97 2851.316
2015.306 2881.93
2015.446 2811.272
2015.616 2851.093
2015.718 2903.67
2015.724 2811.715
2015.807 2806.945
2016.085 2807.499
2016.49 2826.133
2016.724 2898.677
2017.047 2827.352
2017.184 2897.677
2017.46 2897.566
2017.564 2856.191
2017.942 2907.881
2018.028 2856.967
2018.035 2813.263
2018.581 2856.633
2018.584 2858.075
2018.766 2857.076
2018.85 2805.164
2018.938 2897.563
2019.027 2896.01
2019.033 2851.973
2019.227 2856.521
2019.489 2896.453
2019.505 2857.075
2019.697 2908.321
2019.903 2824.352
2019.91 2828.234
2019.995 2824.352
2020.01 2879.37
2020.142 2757.465
2020.551 2825.46
2020.642 2824.683
2020.895 2859.624
2021.024 2878.813
2021.179 2910.98
2021.185 2819.025
2021.314 2790.74
2021.794 2894.563
2022.112 2820.798
2022.592 2877.923
2022.606 2790.071
2022.808 2894.117
2022.9 2894.006
2023.124 2866.607
2023.157 2788.961
2023.461 2802.604
2023.767 2865.053
2023.897 2789.403
2024.02 2757.901
2024.106 2802.159
2024.162 2877.919
2024.194 2894.78
2024.233 2867.271
2024.359 2789.846
2024.438 2877.697
2024.656 2894.557
2024.666 2757.9
2024.694 2866.937
2025.07 2870.264
2025.128 2757.899
2025.343 2868.045
2025.392 2893.446
2025.439 2822.899
2025.806 2868.932
2026.089 2777.087
2026.1 2877.583
2026.79 2757.785
2027.064 2756.453
2027.199 2872.922
2027.341 2756.453
2027.567 2872.256
2027.895 2756.451
2028.073 2800.709
2028.315 2924.61
2028.402 2779.744
2028.833 3095.874
2028.863 2779.3
2029.063 2787.397
2029.14 2779.743
2029.416 2778.855
2029.418 2780.186
2029.458 2800.707
2029.694 2779.409
2029.977 2782.625
2030.147 2774.86
2030.157 2780.296
2030.16 2781.516
2030.239 2774.749
2030.24 2775.526
2030.435 2780.739
2030.438 2782.07
2030.48 2756.336
2030.792 2774.415
2030.979 2775.857
2031.003 2930.04
2031.035 2756.889
2031.269 2782.401
2031.385 2889.552
2031.44 2775.523
2031.681 2756.888
2031.682 2757.553
2031.992 2774.524
2032.363 2775.078
2032.398 2935.362
2032.756 2787.611
2032.948 2933.697
2033.328 2796.928
2033.377 2774.41
2033.464 2771.637
2033.498 2788.941
2033.694 2937.467
2033.83 2769.973
2033.958 2788.496
2033.976 2797.37
2034.017 2771.303
2034.02 2772.523
2034.053 2789.827
2034.233 2787.498
2034.254 2797.924
2034.297 2772.967
2034.362 2758.768
2034.418 2882.115
2034.609 2790.935
2034.758 2772.3
2034.894 2936.91
2034.945 2773.742
2035.067 2789.049
2035.128 2772.854
2035.345 2789.603
2035.404 2772.188
2035.406 2773.297
2035.497 2772.742
2035.527 2882.889
2035.536 2792.598
2035.711 2882.445
2035.774 2772.742
2035.811 2791.599
2035.901 2790.6
2035.994 2885.883
2035.997 2792.153
2036.179 2791.043
2036.266 2883.331
2036.274 2792.596
2036.36 2883.775
2036.422 2773.739
2036.537 2879.892
2036.735 2792.041
2036.739 2888.876
2036.815 2880.446
2037.09 2879.558
2037.382 2887.1
2037.384 2888.542
2037.387 2890.095
2037.567 2887.544
2037.57 2888.986
2037.779 2759.205
2037.845 2888.098
2038.031 2888.541
2038.035 2938.456
2038.049 2945.445
2038.123 2888.652
2038.309 2889.095
2038.398 2887.764
2038.425 2758.982
2038.606 2757.207
2038.686 2798.248
2038.87 2892.976
2038.964 2798.692
2039.053 2891.867
2039.054 2797.582
2039.063 2944.666
2039.081 2763.972
2039.157 2755.875
2039.159 2756.54
2039.25 2755.875
2039.251 2946.441
2039.332 2798.025
2039.347 2947.993
2039.52 2799.689
2039.529 2946.884
2039.61 2798.579
2039.7 2797.359
2039.715 2947.327
2039.871 2885.21
2039.888 2799.023
2039.897 2803.792
2039.977 2797.802
2039.983 2800.464
2040.017 2770.515
2040.064 2794.585
2040.082 2946.55
2040.255 2798.245
2040.261 2801.018
2040.268 2757.093
2040.333 3312.485
2040.351 2799.798
2040.44 2893.195
2040.453 2804.9
2040.536 2894.859
2040.573 2771.734
2040.61 2885.652
2040.796 2886.206
2041.018 2763.303
2041.559 2756.425
2041.85 2763.523
2041.947 2766.407
2042.065 548.499
2042.272 2885.538
2042.498 2764.742
2042.665 2755.757
2042.683 2954.531
2043.146 2955.418
2043.59 2756.31
2043.779 2901.064
2043.978 2955.749
2044.512 2755.754
2044.694 2801.897
2044.788 2802.674
2044.88 2802.562
2045.196 2775.386
2045.286 2774.165
2045.474 2775.829
2045.507 2935.225
2045.69 2934.448
2045.738 2959.073
2045.968 2935.002
2046.117 2774.275
2046.189 2905.829
2046.291 2958.628
2046.52 2934.003
2046.575 2962.177
2046.679 2778.267
2046.708 2935.334
2046.788 2929.122
2046.792 2931.229
2047.322 2776.491
2047.407 2962.398
2047.42 2779.707
2047.606 2779.929
2047.713 2882.754
2047.804 2881.978
2047.854 2907.49
2047.967 2870.774
2048.112 2755.414
2048.156 2778.264
2048.159 2779.706
2048.625 3161.613
2048.81 2782.367
2049.085 2781.368
2049.545 2875.208
2049.824 2781.366
2050.209 2931.999
2050.395 2932.664
2050.488 2932.664
2050.571 2785.691
2051.19 2914.139
2051.866 2786.798
2051.948 2924.231
2052.578 2915.467
2052.703 2789.902
2052.777 2923.009
2052.905 3083.737
2052.965 2924.895
2053.069 2930.552
2053.161 2930.552
2053.243 2925.338
2053.518 2924.561
2053.97 2872.093
2054.072 2924.227
2054.628 2925.224
2054.906 2925.778
2055.259 2869.983
2055.315 2756.398
2055.374 2976.58
2055.632 2871.979
2056.849 2927.993
2057.029 2878.077
2057.304 2924.554
2057.495 2927.77
2058.048 2927.436
2058.504 597.162
2058.694 2927.213
2059.796 2876.63
2061.382 2932.754
2061.935 2932.309
2062.407 2937.633
2062.803 2809.072
2063.5 2930.088
2063.776 2929.533
2063.922 2862.313
2064.054 2930.308
2064.795 2931.305
2065.283 2755.159
2065.726 2935.408
2065.768 2814.501
2066.344 2873.29
2067.526 2864.192
2069.739 2862.302
2070.435 2935.62
2071.033 2863.076
2071.601 2870.617
2071.924 517.383
2072.084 2929.073
2072.143 2816.929
2072.206 2754.147
2072.322 2861.742
2072.549 2930.736
2072.615 2822.364
2073.838 3071.716
2074.492 603.343
2074.72 2860.406
2075.014 2868.947
2076.69 2828.678
2076.717 2937.938
2076.892 2933.057
2077.179 2938.048
2077.915 2936.937
2079.487 2938.043
2079.686 2755.02
2079.717 2866.497
2080.412 2938.929
2080.622 2809.148
2080.956 2838.542
2081.009 2865.829
2081.059 2939.038
2081.128 2974.866
2081.148 2937.818
2081.242 2938.483
2081.314 2975.31
2081.419 2839.318
2081.591 2975.753
2081.819 2807.815
2081.87 2976.418
2081.975 2935.376
2082.152 2836.543
2082.276 2852.738
2082.426 2977.415
2082.698 2975.196
2082.712 2934.82
2083.087 2842.642
2083.18 2842.864
2083.35 2977.857
2083.55 2843.529
2084.256 2969.314
2084.289 2843.638
2084.776 2856.615
2085.726 2965.762
2085.854 2983.953
2086.006 2967.092
2086.137 2844.3
2086.318 2984.95
2086.593 2983.951
2086.594 2937.031
2086.621 2855.613
2086.892 2805.143
2089.193 2753.892
2089.417 2964.756
2090.065 3013.117
2090.113 2752.448
2090.477 2939.797
2090.66 2939.131
2090.797 2961.87
2090.803 2965.197
2091.039 2753.667
2091.346 2959.761
2091.357 2964.974
2091.685 2753.554
2091.783 2804.135
2091.896 2957.32
2091.901 2960.315
2091.915 2967.525
2091.993 2959.871
2092.002 2964.751
2092.05 2941.901
2092.273 2961.312
2092.538 2955.1
2092.543 2957.762
2092.996 2953.213
2093.022 2966.857
2093.342 2941.677
2093.464 2956.651
2093.62 2942.12
2093.917 2952.213
2094.074 2937.904
2094.084 2943.006
2094.197 2953.877
2094.288 2953.433
2094.563 2952.323
2094.65 2949.217
2094.718 2936.904
2094.833 2948.773
2094.92 2850.717
2094.93 2950.769
2095.088 2937.347
2095.179 2936.571
2095.204 2949.66
2095.274 2938.012
2095.613 2970.069
2095.703 2968.737
2095.732 2936.348
2096.196 2937.567
2096.564 2936.568
2096.719 2969.068
2096.902 2682.443
2097.689 2945.329
2097.828 2969.399
2098.059 2945.883
2098.385 2970.951
2098.476 2970.285
2098.939 2971.06
2099.972 2932.457
2100.046 2970.836
2100.507 2970.281
2100.522 2930.792
2100.539 2939.333
2100.629 2938.002
2100.93 1902.978
2100.977 2927.242
2100.981 2929.238
2100.986 2931.568
2101.077 2931.235
2101.089 2937.558
2101.628 2929.459
2101.645 2938.555
2101.711 2925.022
2101.741 2940.107
2101.899 2926.353
2101.923 2939.109
2102.111 2798.014
2102.174 2925.687
2102.366 2881.761
2102.445 2922.58
2102.545 2926.573
2102.637 2926.24
2102.821 2925.796
2103.31 2797.346
2103.465 2877.322
2103.775 2751.202
2103.907 2914.48
2104.551 2913.259
2104.702 2943.762
2104.761 2973.933
2104.853 2973.822
2104.898 3044.702
2105.016 1915.172
2105.255 2943.207
2105.405 2973.155
2105.498 2973.266
2105.572 2916.473
2105.666 2917.139
2105.758 2917.139
2106.486 2911.48
2106.548 2848.365
2106.691 2969.492
2106.732 2847.699
2107.009 2943.092
2107.104 2944.534
2107.183 2794.677
2107.24 2919.243
2107.321 2913.697
2107.497 2909.26
2107.623 3021.625
2107.88 2916.025
2108.011 2888.405
2108.065 2916.69
2108.52 2913.251
2108.578 2752.412
2108.661 2985.573
2108.92 2976.698
2109.044 2945.085
2109.21 2887.848
2109.214 2985.35
2109.332 2903.488
2109.511 2900.493
2109.752 2976.918
2109.774 2845.585
2109.975 2901.49
2110.147 2752.409
2110.158 2900.713
2110.342 2900.269
2110.433 2899.826
2110.437 2902.044
2110.5 2886.847
2110.51 2891.728
2110.583 2976.917
2110.621 2901.489
2110.805 2901.045
2110.836 2916.907
2111.06 3032.71
2111.152 3032.488
2111.297 2917.017
2111.43 3033.042
2111.703 2793.004
2111.708 3033.596
2111.718 2895.719
2112 2946.077
2112.264 3034.704
2112.311 2916.017
2112.351 3032.042
2112.364 2895.718
2112.364 2895.829
2112.374 2853.345
2112.449 3035.037
2112.524 3025.941
2112.727 3035.591
2112.868 2917.569
2112.983 3024.387
2113.144 2917.013
2113.154 3017.51
2113.184 2890.059
2113.35 3023.277
2113.368 3032.595
2113.373 3035.479
2113.43 3016.954
2113.446 3025.163
2113.515 2917.789
2113.625 3022.389
2113.629 3024.608
2113.646 3033.26
2113.649 3034.591
2113.698 2917.123
2113.736 2984.232
2113.739 2890.502
2113.884 2917.899
2113.992 3021.168
2114 3025.605
2114.159 2916.679
2114.289 2983.898
2114.289 2984.009
2114.363 3022.055
2114.551 3023.94
2114.642 3023.386
2114.822 3020.723
2114.826 3022.942
2114.859 3039.802
2115.083 2917.01
2115.204 2884.287
2115.295 2883.843
2115.314 2988.665
2115.362 2918.451
2115.824 2918.561
2115.852 2790.112
2115.87 3037.471
2115.948 3030.26
2115.965 3039.023
2116.037 2790.001
2116.246 3041.13
2116.42 2987.998
2116.471 2918.782
2116.498 2789.778
2116.513 2988.109
2116.654 2918.227
2116.676 2881.511
2116.955 2882.953
2116.966 2984.003
2116.967 2888.942
2117.025 2919.002
2117.139 2882.287
2117.387 3010.402
2117.391 3012.732
2117.428 2983.781
2117.446 2993.098
2117.45 2947.842
2117.571 3009.958
2117.579 3014.062
2117.666 3011.622
2117.703 3030.812
2117.815 2992.876
2117.815 2993.319
2117.816 2993.652
2117.956 2875.297
2117.981 2983.558
2118.121 3008.072
2118.401 3009.624
2118.555 2993.873
2118.557 2994.649
2118.588 3010.955
2118.602 2875.296
2118.68 3010.844
2118.859 3007.959
2118.924 2993.872
2119.107 2992.873
2119.249 2875.627
2119.311 3002.634
2119.313 3003.854
2119.322 3008.735
2119.404 3003.299
2119.457 2982.779
2119.495 3002.634
2119.528 2972.019
2119.571 2993.871
2119.609 2918.443
2120.057 2958.929
2120.148 2958.485
2120.336 2960.038
2120.394 2751.724
2120.465 2788.439
2120.474 2983.775
2120.515 2957.375
2120.52 2959.594
2120.564 2982.222
2120.79 2956.376
2120.886 2958.262
2120.961 2996.53
2120.974 2955.932
2120.983 2960.369
2121.153 3000.634
2121.258 2959.259
2121.621 2956.042
2121.625 2958.26
2121.804 2955.376
2121.923 2921.322
2121.988 3002.851
2122.05 2844.12
2122.084 2956.707
2122.359 2955.708
2122.379 630.094
2122.421 2844.784
2122.542 2955.264
2122.693 3271.394
2122.811 2951.048
2122.812 2951.381
2123.254 2846.114
2123.46 2952.267
2123.54 2946.166
2123.772 2922.872
2123.924 3001.072
2124.009 2997.301
2124.143 2923.647
2124.231 2921.318
2124.514 2924.423
2124.562 2997.189
2124.565 2998.52
2124.605 2923.757
2124.828 2943.612
2124.973 2923.202
2124.976 2924.644
2125.103 2942.724
2125.142 3058.306
2125.339 2921.649
2125.378 2941.726
2125.562 2941.281
2125.614 2920.428
2125.615 2921.093
2125.653 2940.838
2125.884 3059.747
2125.95 2951.153
2126.208 2941.28
2126.295 2938.396
2126.314 2948.046
2126.448 2921.979
2126.557 2930.853
2126.58 2942.5
2126.594 2997.628
2126.646 2785.987
2126.724 2921.424
2126.725 2922.09
2126.828 2927.635
2126.941 2938.506
2128.016 2921.089
2128.344 2852.094
2128.478 2921.31
2129.088 2950.259
2129.444 2991.078
2129.458 2951.035
2129.541 2755.589
2129.586 2921.64
2129.644 2951.811
2129.811 2990.301
2130.325 2921.972
2130.367 2991.409
2130.509 2921.306
2130.645 2991.853
2130.972 2922.192
2131.076 2928.293
2131.894 2921.414
2131.944 2852.198
2132.069 2916.533
2132.406 2852.197
2132.499 2995.842
2132.501 2949.254
2132.856 2846.317
2132.923 3071.824
2133.063 3048.419
2133.194 2782.536
2133.237 2852.417
2133.523 2952.247
2133.527 3049.638
2133.68 2890.352
2133.794 2996.727
2134.08 3049.415
2134.489 2926.733
2134.765 2926.178
2134.881 2890.904
2134.921 2911.536
2135.087 2997.057
2135.105 2911.092
2135.27 3044.088
2135.363 2996.724
2135.923 2952.243
2135.924 2952.908
2135.927 2954.018
2135.973 2930.502
2135.99 2891.346
2136.084 2892.011
2136.086 2845.424
2136.285 2853.077
2136.344 2931.167
2136.376 2995.391
2136.387 2953.129
2136.389 2906.874
2136.39 2906.985
2136.467 3042.644
2136.481 2763.451
2136.544 2891.567
2136.57 2952.463
2136.929 2995.168
2136.99 2883.247
2137.022 2995.168
2137.042 2766.888
2137.218 2953.571
2137.406 2955.124
2137.674 2902.879
2137.751 2894.67
2137.774 2954.458
2137.82 2883.023
2137.954 2952.239
2138.175 2779.975
2138.24 2956.675
2138.324 2857.177
2138.416 2952.46
2138.426 2909.533
2138.511 2953.791
2139.044 2895
2139.163 2956.895
2139.24 2900.879
2139.243 2997.826
2139.349 2957.339
2139.385 2928.277
2139.568 2927.611
2139.608 2900.324
2139.76 2931.271
2139.963 2893.002
2140.143 2890.45
2140.256 2901.543
2140.319 2886.124
2140.441 2996.825
2140.595 2885.569
2140.61 2893.223
2140.686 2884.903
2140.719 2997.601
2140.81 3044.521
2140.919 3100.981
2141.104 3101.091
2141.344 2891.003
2141.457 3044.853
2141.541 3088.445
2141.614 2887.564
2141.642 3044.852
2141.735 3045.518
2141.819 3088.778
2142.145 2875.805
2142.161 2883.68
2142.196 3045.295
2142.261 2887.895
2142.473 2997.598
2142.605 2874.584
2142.807 2883.79
2143.345 2875.47
2143.357 2929.489
2143.451 2930.155
2143.629 2878.908
2143.651 2890.333
2143.669 3090.882
2143.674 2997.817
2143.769 2999.148
2143.803 2873.805
2143.812 2878.353
2143.86 3094.098
2144.084 2875.69
2144.136 2997.927
2144.229 2998.593
2144.323 2999.369
2144.331 2955.665
2144.452 2875.135
2144.506 3093.875
2144.515 2955.11
